Step,0,error,-1
Step,1,error,-0.08373
Step,2,error,-0.0838059
Step,3,error,-0.0838819
Step,4,error,-0.0839579
Step,5,error,-0.0840339
Step,6,error,-0.0841099
Step,7,error,-0.0841858
Step,8,error,-0.0844728
Step,9,error,-0.0839268
Step,10,error,-0.0835587
Step,11,error,-0.0840126
Step,12,error,-0.0834335
Step,13,error,-0.0832433
Step,14,error,-0.0838861
Step,15,error,-0.0828738
Step,16,error,-0.0837054
Step,17,error,-0.082682
Step,18,error,-0.0824474
Step,19,error,-0.0834678
Step,20,error,-0.0818001
Step,21,error,-0.0832093
Step,22,error,-0.0830075
Step,23,error,-0.0811065
Step,24,error,-0.0826934
Step,25,error,-0.0803591
Step,26,error,-0.0798026
Step,27,error,-0.081756
Step,28,error,-0.0789662
Step,29,error,-0.0781431
Step,30,error,-0.0806628
Step,31,error,-0.0769953
Step,32,error,-0.0796815
Step,33,error,-0.0757694
Step,34,error,-0.074402
Step,35,error,-0.0734011
Step,36,error,-0.0770089
Step,37,error,-0.0715413
Step,38,error,-0.0700181
Step,39,error,-0.0747696
Step,40,error,-0.0679795
Step,41,error,-0.0661228
Step,42,error,-0.0720067
Step,43,error,-0.0636719
Step,44,error,-0.0701107
Step,45,error,-0.0518133
Step,46,error,-0.0673954
Step,47,error,-0.0667661
Step,48,error,-0.0557858
Step,49,error,-0.064089
Step,50,error,-0.0524082
Step,51,error,-0.0620878
Step,52,error,-0.0537596
Step,53,error,-0.0629589
Step,54,error,-0.0672
Step,55,error,-0.0594446
Step,56,error,-0.0565674
Step,57,error,-0.0653851
Step,58,error,-0.0614044
Step,59,error,-0.0660875
Step,60,error,-0.0657594
Step,61,error,-0.0639431
Step,62,error,-0.0624605
Step,63,error,-0.0647097
Step,64,error,-0.0643477
Step,65,error,-0.0584882
Step,66,error,-0.0561292
Step,67,error,-0.0610558
Step,68,error,-0.0529748
Step,69,error,-0.0588345
Step,70,error,-0.0496313
Step,71,error,-0.0562127
Step,72,error,-0.0458762
Step,73,error,-0.0430398
Step,74,error,-0.0401032
Step,75,error,-0.0499381
Step,76,error,-0.0362898
Step,77,error,-0.0466459
Step,78,error,-0.0320747
Step,79,error,-0.0288031
Step,80,error,-0.0412568
Step,81,error,-0.024473
Step,82,error,-0.0214107
Step,83,error,-0.0353615
Step,84,error,-0.0172087
Step,85,error,-0.0137662
Step,86,error,-0.0296469
Step,87,error,-0.0285156
Step,88,error,-0.00795959
Step,89,error,-0.0247816
Step,90,error,-0.00375678
Step,91,error,-0.00088603
Step,92,error,-0.0188593
Step,93,error,0.00242531
Step,94,error,0.00493388
Step,95,error,-0.0134236
Step,96,error,0.00766588
Step,97,error,-0.0104997
Step,98,error,0.0101596
Step,99,error,-0.00782514
Step,100,error,0.0119709
Step,101,error,0.0135468
Step,102,error,-0.00388839
Step,103,error,0.0143801
Step,104,error,0.0154063
Step,105,error,-0.00091277
Step,106,error,0.0153727
Step,107,error,0.0155827
Step,108,error,0.0009464
Step,109,error,0.00128876
Step,110,error,0.0149034
Step,111,error,0.00218168
Step,112,error,0.0138331
Step,113,error,0.00221403
Step,114,error,0.00237348
Step,115,error,0.0101078
Step,116,error,-0.00372777
Step,117,error,-0.0168568
Step,118,error,-0.0171753
Step,119,error,-0.0236025
Step,120,error,-0.054816
Step,121,error,-0.0635619
Step,122,error,-0.0401451
Step,123,error,-0.0662177
Step,124,error,-0.0682597
Step,125,error,-0.068794
Step,126,error,-0.0460093
Step,127,error,-0.0463818
Step,128,error,-0.0471332
Step,129,error,-0.0683316
Step,130,error,-0.0677889
Step,131,error,-0.0489581
Step,132,error,-0.048873
Step,133,error,-0.0645595
Step,134,error,-0.0624493
Step,135,error,-0.0483256
Step,136,error,-0.057865
Step,137,error,-0.0465558
Step,138,error,-0.0523223
Step,139,error,-0.0442271
Step,140,error,-0.0462201
Step,141,error,-0.0413383
Step,142,error,-0.0401904
Step,143,error,-0.0374995
Step,144,error,-0.0327662
Step,145,error,-0.0341206
Step,146,error,-0.0258565
Step,147,error,-0.0209715
Step,148,error,-0.027471
Step,149,error,-0.0145205
Step,150,error,-0.0232863
Step,151,error,-0.00830293
Step,152,error,-0.0193678
Step,153,error,-0.00259526
Step,154,error,-0.0155809
Step,155,error,-0.0145549
Step,156,error,0.00378584
Step,157,error,0.0070052
Step,158,error,-0.0103757
Step,159,error,-0.0160971
Step,160,error,-0.0274346
Step,161,error,-0.0360127
Step,162,error,-0.0671877
Step,163,error,-0.0491077
Step,164,error,-0.0687976
Step,165,error,-0.0497884
Step,166,error,-0.0657617
Step,167,error,-0.0631055
Step,168,error,-0.0481918
Step,169,error,-0.0573192
Step,170,error,-0.0529612
Step,171,error,-0.0438866
Step,172,error,-0.0452673
Step,173,error,-0.03974
Step,174,error,-0.0370696
Step,175,error,-0.0308798
Step,176,error,-0.0325998
Step,177,error,-0.0306314
Step,178,error,-0.0292076
Step,179,error,-0.0161228
Step,180,error,-0.00997269
Step,181,error,-0.0202269
Step,182,error,-0.00217763
Step,183,error,-0.0152975
Step,184,error,-0.0137836
Step,185,error,-0.0120247
Step,186,error,0.00961401
Step,187,error,-0.00712529
Step,188,error,-0.00606361
Step,189,error,0.0169441
Step,190,error,0.0147226
Step,191,error,-0.0170587
Step,192,error,-0.0254912
Step,193,error,-0.0622286
Step,194,error,-0.0498082
Step,195,error,-0.0752442
Step,196,error,-0.0515064
Step,197,error,-0.0726046
Step,198,error,-0.0512718
Step,199,error,-0.0675327
Step,200,error,-0.0632759
Step,201,error,-0.0576462
Step,202,error,-0.0448908
Step,203,error,-0.0474459
Step,204,error,-0.0401942
Step,205,error,-0.0365444
Step,206,error,-0.0345954
Step,207,error,-0.0253728
Step,208,error,-0.0283368
Step,209,error,-0.0143957
Step,210,error,-0.00692331
Step,211,error,-0.0176881
Step,212,error,0.00298281
Step,213,error,0.00907565
Step,214,error,0.0143356
Step,215,error,-0.00471447
Step,216,error,0.0196477
Step,217,error,-0.00035511
Step,218,error,0.017091
Step,219,error,-0.022008
Step,220,error,-0.0362447
Step,221,error,-0.074009
Step,222,error,-0.0776197
Step,223,error,-0.0525797
Step,224,error,-0.0526749
Step,225,error,-0.0754942
Step,226,error,-0.0736955
Step,227,error,-0.0528987
Step,228,error,-0.0667744
Step,229,error,-0.0500937
Step,230,error,-0.057777
Step,231,error,-0.0512649
Step,232,error,-0.042458
Step,233,error,-0.040541
Step,234,error,-0.035982
Step,235,error,-0.0345566
Step,236,error,-0.0237806
Step,237,error,-0.0156185
Step,238,error,-0.0233177
Step,239,error,-0.0042584
Step,240,error,-0.0165242
Step,241,error,0.00593385
Step,242,error,0.012425
Step,243,error,-0.0061717
Step,244,error,-0.00454529
Step,245,error,0.122022
Step,246,error,-0.0594792
Step,247,error,-0.141133
Step,248,error,-0.152668
Step,249,error,-0.0946402
Step,250,error,-0.0954938
Step,251,error,-0.151092
Step,252,error,-0.098445
Step,253,error,-0.0976136
Step,254,error,-0.139643
Step,255,error,-0.131195
Step,256,error,-0.0916816
Step,257,error,-0.110673
Step,258,error,-0.0955414
Step,259,error,-0.0744224
Step,260,error,-0.0687845
Step,261,error,-0.0609283
Step,262,error,-0.041048
Step,263,error,-0.0456747
Step,264,error,-0.0406912
Step,265,error,-0.00342397
Step,266,error,-0.024409
Step,267,error,0.0227748
Step,268,error,-0.00912031
Step,269,error,-0.00470316
Step,270,error,0.0278906
Step,271,error,0.00319076
Step,272,error,-0.0211051
Step,273,error,0.0059543
Step,274,error,0.0145353
Step,275,error,-0.00758043
Step,276,error,0.0247127
Step,277,error,0.0307628
Step,278,error,0.00320847
Step,279,error,0.0362961
Step,280,error,0.00751321
Step,281,error,0.0384622
Step,282,error,0.0388709
Step,283,error,0.0376622
Step,284,error,0.0111256
Step,285,error,0.0109131
Step,286,error,0.0306705
Step,287,error,0.0264996
Step,288,error,0.00807344
Step,289,error,0.0179214
Step,290,error,0.074033
Step,291,error,-0.07821
Step,292,error,-0.225532
Step,293,error,-0.193597
Step,294,error,-0.111925
Step,295,error,-0.113925
Step,296,error,-0.197036
Step,297,error,-0.120939
Step,298,error,-0.189827
Step,299,error,-0.119669
Step,300,error,-0.171646
Step,301,error,-0.112638
Step,302,error,-0.144985
Step,303,error,-0.12508
Step,304,error,-0.0910513
Step,305,error,-0.0852709
Step,306,error,-0.0785056
Step,307,error,-0.067768
Step,308,error,-0.0163656
Step,309,error,-0.00365394
Step,310,error,-0.0265153
Step,311,error,0.0304879
Step,312,error,-0.00670628
Step,313,error,-0.00052172
Step,314,error,0.0708328
Step,315,error,0.0894209
Step,316,error,0.0301475
Step,317,error,0.107098
Step,318,error,0.0429117
Step,319,error,0.045674
Step,320,error,0.120972
Step,321,error,-0.00825735
Step,322,error,-0.079841
Step,323,error,0.189819
Step,324,error,-0.116459
Step,325,error,-0.0719212
Step,326,error,-0.131537
Step,327,error,-0.135238
Step,328,error,-0.0824829
Step,329,error,-0.0827984
Step,330,error,-0.131728
Step,331,error,-0.127999
Step,332,error,-0.0837202
Step,333,error,-0.114541
Step,334,error,-0.0784946
Step,335,error,-0.0965086
Step,336,error,-0.0700165
Step,337,error,-0.0749343
Step,338,error,-0.0591723
Step,339,error,-0.0585665
Step,340,error,-0.121009
Step,341,error,-0.109261
Step,342,error,-0.146733
Step,343,error,-0.130108
Step,344,error,-0.0927604
Step,345,error,-0.0984454
Step,346,error,-0.0771426
Step,347,error,-0.0641465
Step,348,error,-0.0401168
Step,349,error,-0.046504
Step,350,error,-0.00540912
Step,351,error,0.0173017
Step,352,error,-0.0136222
Step,353,error,0.047095
Step,354,error,0.0659109
Step,355,error,0.00545322
Step,356,error,-0.0721967
Step,357,error,-0.096226
Step,358,error,-0.175876
Step,359,error,-0.170294
Step,360,error,-0.11217
Step,361,error,-0.109362
Step,362,error,-0.142142
Step,363,error,-0.100969
Step,364,error,-0.114626
Step,365,error,-0.0873425
Step,366,error,-0.0825736
Step,367,error,-0.0705556
Step,368,error,-0.064851
Step,369,error,-0.0371256
Step,370,error,-0.0136754
Step,371,error,-0.0332005
Step,372,error,-0.0268926
Step,373,error,0.0296579
Step,374,error,-0.0071671
Step,375,error,0.0578584
Step,376,error,0.0100819
Step,377,error,0.0801985
Step,378,error,0.0244623
Step,379,error,0.0952414
Step,380,error,0.0353368
Step,381,error,0.0379912
Step,382,error,0.106651
Step,383,error,0.110141
Step,384,error,0.0497355
Step,385,error,0.0501899
Step,386,error,0.104523
Step,387,error,-0.750449
Step,388,error,0.741432
Step,389,error,-0.142707
Step,390,error,-0.0810415
Step,391,error,-0.0835024
Step,392,error,-0.159532
Step,393,error,-0.162738
Step,394,error,-0.0956635
Step,395,error,-0.155321
Step,396,error,-0.0946833
Step,397,error,-0.140694
Step,398,error,-0.0895703
Step,399,error,-0.119702
Step,400,error,-0.0808124
Step,401,error,-0.113343
Step,402,error,-0.332339
Step,403,error,-0.239345
Step,404,error,-0.238452
Step,405,error,-0.377382
Step,406,error,-0.233423
Step,407,error,-0.329318
Step,408,error,-0.212106
Step,409,error,-0.262055
Step,410,error,-0.180164
Step,411,error,-0.183941
Step,412,error,-0.141154
Step,413,error,-0.100852
Step,414,error,-0.0974717
Step,415,error,-0.0176267
Step,416,error,-0.0518791
Step,417,error,0.0607424
Step,418,error,-0.00727899
Step,419,error,0.0818648
Step,420,error,-0.090284
Step,421,error,-0.207787
Step,422,error,-0.15188
Step,423,error,-0.1721
Step,424,error,-0.138385
Step,425,error,-0.112441
Step,426,error,-0.0837988
Step,427,error,-0.0464837
Step,428,error,-0.0630004
Step,429,error,-0.0533296
Step,430,error,0.0248852
Step,431,error,-0.0220903
Step,432,error,-0.0269138
Step,433,error,-0.120388
Step,434,error,-0.165531
Step,435,error,-0.123056
Step,436,error,-0.130068
Step,437,error,-0.101919
Step,438,error,-0.0895089
Step,439,error,-0.0578691
Step,440,error,-0.027974
Step,441,error,-0.0487418
Step,442,error,-0.0408102
Step,443,error,0.0290358
Step,444,error,-0.0153439
Step,445,error,0.0669973
Step,446,error,0.09016
Step,447,error,0.0223559
Step,448,error,0.0280218
Step,449,error,0.124703
Step,450,error,0.139901
Step,451,error,0.0131956
Step,452,error,-0.0773631
Step,453,error,-0.381468
Step,454,error,-0.240277
Step,455,error,-0.415949
Step,456,error,-0.247061
Step,457,error,-0.38935
Step,458,error,-0.239621
Step,459,error,-0.233616
Step,460,error,-0.32653
Step,461,error,-0.215702
Step,462,error,-0.20614
Step,463,error,-0.242478
Step,464,error,-0.176276
Step,465,error,-0.16415
Step,466,error,-0.14349
Step,467,error,-0.147862
Step,468,error,-0.187281
Step,469,error,-0.219888
Step,470,error,-0.256404
Step,471,error,-0.189338
Step,472,error,-0.176092
Step,473,error,-0.147083
Step,474,error,-0.0897119
Step,475,error,-0.100908
Step,476,error,-0.0854408
Step,477,error,0.0237456
Step,478,error,-0.036471
Step,479,error,0.065771
Step,480,error,-0.109466
Step,481,error,-0.188464
Step,482,error,-0.297582
Step,483,error,-0.265782
Step,484,error,-0.18945
Step,485,error,-0.197196
Step,486,error,-0.15521
Step,487,error,-0.142753
Step,488,error,-0.0986055
Step,489,error,-0.0479451
Step,490,error,-0.0753756
Step,491,error,0.0244286
Step,492,error,0.0716664
Step,493,error,-0.00651038
Step,494,error,0.130777
Step,495,error,0.0299534
Step,496,error,0.177268
Step,497,error,0.34269
Step,498,error,0.0802907
Step,499,error,0.0398095
Step,500,error,-0.031642
Step,501,error,-0.201178
Step,502,error,-0.145596
Step,503,error,-0.232713
Step,504,error,-0.149837
Step,505,error,-0.219789
Step,506,error,-0.145888
Step,507,error,-0.194756
Step,508,error,-0.135006
Step,509,error,-0.129862
Step,510,error,-0.149433
Step,511,error,-0.114004
Step,512,error,-0.109277
Step,513,error,-0.0928599
Step,514,error,-0.0854678
Step,515,error,-0.0165079
Step,516,error,-0.052436
Step,517,error,-0.0556374
Step,518,error,-0.11292
Step,519,error,-0.120323
Step,520,error,-0.115175
Step,521,error,-0.118116
Step,522,error,-0.091183
Step,523,error,-0.0621415
Step,524,error,-0.0661956
Step,525,error,-0.0188483
Step,526,error,-0.0421069
Step,527,error,-0.0342769
Step,528,error,0.0274382
Step,529,error,-0.137759
Step,530,error,-0.151089
Step,531,error,-0.21095
Step,532,error,-0.144185
Step,533,error,-0.138794
Step,534,error,-0.16315
Step,535,error,-0.135901
Step,536,error,-0.104093
Step,537,error,-0.090358
Step,538,error,-0.0543729
Step,539,error,-0.0638022
Step,540,error,-0.0548554
Step,541,error,0.0103854
Step,542,error,0.0424184
Step,543,error,-0.008348
Step,544,error,0.0826362
Step,545,error,0.107487
Step,546,error,0.032131
Step,547,error,0.1332
Step,548,error,0.0500228
Step,549,error,0.14916
Step,550,error,0.0626756
Step,551,error,0.15622
