Step,0,error,-1
Step,1,error,-0.22795
Step,2,error,-0.22795
Step,3,error,-0.22795
Step,4,error,-0.22795
Step,5,error,-0.22795
Step,6,error,-0.22795
Step,7,error,-0.22795
Step,8,error,-0.22795
Step,9,error,-0.22795
Step,10,error,-0.22795
Step,11,error,-0.22795
Step,12,error,-0.22795
Step,13,error,-0.22795
Step,14,error,-0.22795
Step,15,error,-0.22795
Step,16,error,-0.22795
Step,17,error,-0.228246
Step,18,error,-0.227684
Step,19,error,-0.22795
Step,20,error,-0.227654
Step,21,error,-0.22792
Step,22,error,-0.227032
Step,23,error,-0.227534
Step,24,error,-0.227208
Step,25,error,-0.227148
Step,26,error,-0.22768
Step,27,error,-0.226496
Step,28,error,-0.226968
Step,29,error,-0.226908
Step,30,error,-0.225071
Step,31,error,-0.226608
Step,32,error,-0.226252
Step,33,error,-0.226162
Step,34,error,-0.226072
Step,35,error,-0.225982
Step,36,error,-0.225596
Step,37,error,-0.225476
Step,38,error,-0.225652
Step,39,error,-0.22645
Step,40,error,-0.225266
Step,41,error,-0.225146
Step,42,error,-0.225026
Step,43,error,-0.224906
Step,44,error,-0.224489
Step,45,error,-0.224339
Step,46,error,-0.224486
Step,47,error,-0.22555
Step,48,error,-0.222589
Step,49,error,-0.22525
Step,50,error,-0.223769
Step,51,error,-0.223619
Step,52,error,-0.223469
Step,53,error,-0.221543
Step,54,error,-0.22447
Step,55,error,-0.222693
Step,56,error,-0.222513
Step,57,error,-0.222333
Step,58,error,-0.221857
Step,59,error,-0.221647
Step,60,error,-0.221437
Step,61,error,-0.221227
Step,62,error,-0.221017
Step,63,error,-0.220511
Step,64,error,-0.220567
Step,65,error,-0.220061
Step,66,error,-0.219525
Step,67,error,-0.219551
Step,68,error,-0.219015
Step,69,error,-0.219041
Step,70,error,-0.218209
Step,71,error,-0.218205
Step,72,error,-0.217639
Step,73,error,-0.217339
Step,74,error,-0.217039
Step,75,error,-0.216443
Step,76,error,-0.216409
Step,77,error,-0.215517
Step,78,error,-0.215157
Step,79,error,-0.215093
Step,80,error,-0.21417
Step,81,error,-0.214077
Step,82,error,-0.21342
Step,83,error,-0.21303
Step,84,error,-0.212344
Step,85,error,-0.203337
Step,86,error,-0.210042
Step,87,error,-0.204824
Step,88,error,-0.208306
Step,89,error,-0.207796
Step,90,error,-0.20699
Step,91,error,-0.21178
Step,92,error,-0.20645
Step,93,error,-0.199395
Step,94,error,-0.204118
Step,95,error,-0.203221
Step,96,error,-0.202295
Step,97,error,-0.194824
Step,98,error,-0.199693
Step,99,error,-0.191274
Step,100,error,-0.20458
Step,101,error,-0.189478
Step,102,error,-0.195055
Step,103,error,-0.193949
Step,104,error,-0.192812
Step,105,error,-0.183059
Step,106,error,-0.189284
Step,107,error,-0.18862
Step,108,error,-0.187394
Step,109,error,-0.175774
Step,110,error,-0.173141
Step,111,error,-0.18111
Step,112,error,-0.179733
Step,113,error,-0.178327
Step,114,error,-0.165342
Step,115,error,-0.1861
Step,116,error,-0.174255
Step,117,error,-0.160026
Step,118,error,-0.169351
Step,119,error,-0.168031
Step,120,error,-0.166711
Step,121,error,-0.151177
Step,122,error,-0.161446
Step,123,error,-0.160006
Step,124,error,-0.15827
Step,125,error,-0.156504
Step,126,error,-0.155004
Step,127,error,-0.152912
Step,128,error,-0.135065
Step,129,error,-0.147549
Step,130,error,-0.145633
Step,131,error,-0.126808
Step,132,error,-0.139409
Step,133,error,-0.137935
Step,134,error,-0.135603
Step,135,error,-0.133803
Step,136,error,-0.13141
Step,137,error,-0.110599
Step,138,error,-0.125178
Step,139,error,-0.103714
Step,140,error,-0.13831
Step,141,error,-0.0992218
Step,142,error,-0.114806
Step,143,error,-0.0956507
Step,144,error,-0.12865
Step,145,error,-0.0954842
Step,146,error,-0.110484
Step,147,error,-0.100396
Step,148,error,-0.12142
Step,149,error,-0.110167
Step,150,error,-0.050395
Step,151,error,-0.0909908
Step,152,error,-0.0905175
Step,153,error,-0.0188586
Step,154,error,-0.0671865
Step,155,error,-0.0816538
Step,156,error,-0.08045
